task_config,seed,round,train_loss,ihm_loss,los_loss,pheno_loss,elapsed_s,val_ihm_auroc,val_ihm_auprc,val_los_kappa,val_pheno_macro_auroc
ihm_only,42,13,0.37773858822458156,0.37773858822458156,2.361341356261959,0.7601055890564027,75.3,0.4126984126984127,0.02631578947368421,-0.005444646098003547,0.4721214781000759
ihm_only,42,14,0.37216548985097464,0.37216548985097464,2.368724177523357,0.7653150059343353,75.0,0.6825396825396826,0.047619047619047616,0.011060507482107962,0.4743934842038067
ihm_only,42,15,0.3694913417585497,0.3694913417585497,2.3814855687986545,0.7689004002547846,74.9,0.746031746031746,0.058823529411764705,-0.04950992711736624,0.48578492712682353
ihm_only,42,16,0.3659440449825147,0.3659440449825147,2.3825533312510667,0.7717924830390186,74.9,0.3650793650793651,0.024390243902439025,-0.056099071207430296,0.4522062583096777
ihm_only,42,17,0.36726440985997516,0.36726440985997516,2.399038436936169,0.7748600186371222,75.1,0.6666666666666667,0.045454545454545456,0.006896551724137945,0.4668724047007955
ihm_only,42,18,0.3652717091930591,0.3652717091930591,2.4043591061258702,0.7760718644149904,75.2,0.38095238095238093,0.025,-0.04950992711736624,0.46966647502622844
ihm_only,42,19,0.36540543172902207,0.36540543172902207,2.4167358681438413,0.7824317497935721,75.2,0.6507936507936508,0.043478260869565216,-0.06562001717159327,0.4773248421147045
ihm_only,42,20,0.3679661109922378,0.3679661109922378,2.4322381290963024,0.7874465768899375,75.2,0.7301587301587302,0.05555555555555555,0.03402012458073789,0.4916894676381505
ihm_only,42,21,0.366119772559259,0.366119772559259,2.458454252258549,0.7945539631494661,75.1,0.6349206349206349,0.041666666666666664,0.0028483536515894192,0.4615463265862091
ihm_only,42,22,0.3670264480075216,0.3670264480075216,2.4851872882222743,0.7984179738091259,75.0,0.5714285714285714,0.03571428571428571,0.008782340375029674,0.4466317753257322
ihm_only,42,23,0.3654767651625765,0.3654767651625765,2.487282561092842,0.799393512853762,75.0,0.746031746031746,0.058823529411764705,-0.015381109718582753,0.4627296853665421
ihm_only,42,24,0.36317300481524895,0.36317300481524895,2.5131220507427927,0.8066935999606683,74.7,0.46031746031746035,0.02857142857142857,-0.01794453507340954,0.4450009408396849
ihm_only,42,25,0.36089154472196006,0.36089154472196006,2.549439162742801,0.8201473030617566,74.7,0.7301587301587302,0.05555555555555555,-0.14739703115199676,0.4535001691739944
ihm_only,42,26,0.37466335672188583,0.37466335672188583,2.5560295116610643,0.8191259857115707,74.6,0.4444444444444444,0.027777777777777776,-0.0427771556550951,0.42550694478597034
ihm_only,42,27,0.3671762326626274,0.3671762326626274,2.5471175453527186,0.819271721006409,74.8,0.7142857142857143,0.05263157894736842,0.029034789432382913,0.4723110779335903
ihm_only,42,28,0.3616999173309745,0.3616999173309745,2.5417758817595195,0.8229478757555891,74.9,0.7301587301587302,0.05555555555555555,0.05045066136017795,0.456293940135347
ihm_only,42,29,0.36440645303668046,0.36440645303668046,2.5419915478403974,0.8212888638178507,74.7,0.33333333333333337,0.023255813953488372,-0.03544211926938434,0.42655811110459996
ihm_only,42,30,0.36334542663601355,0.36334542663601355,2.5461855477433866,0.8253473876937618,74.9,0.6825396825396826,0.047619047619047616,-0.04944867568489264,0.44047855085561444
ihm_only,42,31,0.36390834986194365,0.36390834986194365,2.555498704677675,0.8274800481835032,74.9,0.33333333333333337,0.023255813953488372,-0.155252556554075,0.4196914742781419
ihm_only,42,32,0.36458825229144676,0.36458825229144676,2.5530602389234835,0.8252101957313414,74.8,0.33333333333333337,0.023255813953488372,-0.155252556554075,0.43614515370983387
ihm_only,42,33,0.36362502305972866,0.36362502305972866,2.5719329109036826,0.8323568851967168,75.1,0.33333333333333337,0.023255813953488372,-0.12509414584046552,0.44150346516349287
ihm_only,42,34,0.35911738291019346,0.35911738291019346,2.5467028249570025,0.824345624543787,75.0,0.38095238095238093,0.025,0.13987330936483477,0.4407216780139049
ihm_only,42,35,0.3648844016034429,0.3648844016034429,2.550088837863953,0.8222255949082413,75.0,0.3015873015873016,0.022222222222222223,-0.03418803418803429,0.4150648126496781
ihm_only,42,36,0.3625263025363286,0.3625263025363286,2.559070335171087,0.8191971725564662,75.1,0.3492063492063492,0.023809523809523808,-0.018018018018018056,0.41088109920980154
ihm_only,42,37,0.3599603305744931,0.3599603305744931,2.5872035162235663,0.8313808518696607,75.0,0.4285714285714286,0.02702702702702703,-0.007838322787798724,0.41781965736587934
ihm_only,42,38,0.35877752715979166,0.35877752715979166,2.6220383741022126,0.8430612038790695,74.9,0.5396825396825398,0.03333333333333333,-0.21556302156714002,0.46049207481579124
ihm_only,42,39,0.3594222492803403,0.3594222492803403,2.6276426664212855,0.8445089057209046,74.9,0.38095238095238093,0.025,-0.05790939744905432,0.45832241559630116
ihm_only,42,40,0.35969846144439727,0.35969846144439727,2.8883639796962584,0.9203159067688919,74.7,0.31746031746031744,0.022727272727272728,-0.007680491551459223,0.456138090939003
ihm_only,42,41,0.35821554876439937,0.35821554876439937,3.076746087733323,0.974467380744655,74.8,0.38095238095238093,0.025,0.02389787739349858,0.4600171786560509
ihm_only,42,42,0.3557015074704721,0.3557015074704721,3.0735710345632663,0.9794696341685163,75.2,0.3492063492063492,0.023809523809523808,-0.006845708267509298,0.42955487058270075
ihm_only,42,43,0.35414743653642455,0.35414743653642455,3.033787380389082,0.9675570086735051,75.1,0.5873015873015873,0.037037037037037035,0.016426082628173244,0.44144018462355067
ihm_only,42,44,0.35641887953610923,0.35641887953610923,3.048403491818808,0.9713985382056818,75.1,0.31746031746031744,0.022727272727272728,0.06055818852027384,0.44680787163912217
ihm_only,42,45,0.35675358590556355,0.35675358590556355,3.0829449727283262,0.9589615265528361,74.9,0.33333333333333337,0.023255813953488372,-0.006845708267509298,0.41529072235829423
ihm_only,42,46,0.35725498684053497,0.35725498684053497,3.0179205134632143,0.9322761272996422,75.0,0.3492063492063492,0.023809523809523808,-0.006845708267509298,0.4319689371594226
ihm_only,42,47,0.35572505106286306,0.35572505106286306,3.0104777677272394,0.9337760510483408,74.8,0.0,0.015625,0.020681945220793696,0.4777250649118587
ihm_only,42,48,0.35623807429782745,0.35623807429782745,2.961863331678437,0.9153731891779395,74.7,0.38095238095238093,0.025,0.06071942446043166,0.45011650368660494
ihm_only,42,49,0.3523996575334208,0.3523996575334208,2.976343941882374,0.9246777446289373,75.0,0.5396825396825398,0.03333333333333333,0.01182654402102501,0.47259483901758054
ihm_only,42,50,0.3543104006022942,0.3543104006022942,2.9575082557957346,0.9161364155087045,74.9,0.5714285714285714,0.03571428571428571,0.00825579871576465,0.44331044534099684
ihm_only,123,1,0.40842312622845656,0.40842312622845656,2.4577266917965277,0.691635199194032,75.1,0.4920634920634921,0.030303030303030304,0.09161793372319693,0.44131205267427254
ihm_only,123,2,0.39608061216711027,0.39608061216711027,2.50384925632942,0.6928957080453392,75.1,0.015873015873015928,0.015873015873015872,0.031404958677686,0.5123837503851091
ihm_only,123,3,0.3923950314037199,0.3923950314037199,2.5006071028670642,0.6930681428289026,75.1,0.12698412698412698,0.017857142857142856,0.044060174527544294,0.5325688509612218
ihm_only,123,4,0.39205806514596553,0.39205806514596553,2.520109701931961,0.6934456175904933,75.2,0.23809523809523814,0.02040816326530612,0.015227281272323978,0.5172187223100437
ihm_only,123,5,0.3893047643870842,0.3893047643870842,2.5108696852273087,0.694724512294056,75.1,0.19047619047619047,0.019230769230769232,0.06558195031999137,0.5044798787671063
ihm_only,123,6,0.3880953688204773,0.3880953688204773,2.556250025586384,0.6960978440152921,75.1,0.3015873015873016,0.022222222222222223,-0.0029760368822142613,0.5046133321271206
ihm_only,123,7,0.3903272798875483,0.3903272798875483,2.5609701125602413,0.6956389367095823,75.0,0.15873015873015872,0.018518518518518517,0.05413855520816191,0.5145904603695384
ihm_only,123,8,0.38208183549283964,0.38208183549283964,2.5587356730205255,0.6963355332855287,74.8,0.4444444444444444,0.027777777777777776,0.04745745795698386,0.5170147357516498
ihm_only,123,9,0.38267090165518164,0.38267090165518164,2.596424345078507,0.6993812424380604,74.7,0.09523809523809523,0.017241379310344827,-0.0001169818678103951,0.5211394960892689
ihm_only,123,10,0.38548732664042373,0.38548732664042373,2.608040243629518,0.7002433669276353,74.8,0.3015873015873016,0.022222222222222223,0.010667045939411146,0.5089166211945099
ihm_only,123,11,0.3838384719641228,0.3838384719641228,2.599652526824455,0.7036295247271778,74.9,0.3015873015873016,0.022222222222222223,-0.06395859779318425,0.516985589382975
ihm_only,123,12,0.3851392452067476,0.3851392452067476,2.6088627237614577,0.7108396383805003,75.0,0.5396825396825398,0.03333333333333333,0.03195432234799156,0.4682857955830821
ihm_only,123,13,0.3814839198579633,0.3814839198579633,2.5956616459823234,0.7124553385788832,75.0,0.7301587301587302,0.05555555555555555,0.00853128991060026,0.47424727557548496
ihm_only,123,14,0.3805262152014709,0.3805262152014709,2.5910881321604657,0.7122774482742558,74.9,0.3650793650793651,0.024390243902439025,0.03327080659492543,0.49165930522660656
ihm_only,123,15,0.38300249586260415,0.38300249586260415,2.5343525467849357,0.7123894987067556,74.8,0.2698412698412699,0.02127659574468085,0.0,0.4944222127822007
ihm_only,123,16,0.38315164400794643,0.38315164400794643,2.5645816016003367,0.7131795379204479,74.8,0.6031746031746033,0.038461538461538464,0.014686518788615377,0.4750961030785435
ihm_only,123,17,0.37925929557986376,0.37925929557986376,2.5741217969878902,0.7187068559289947,75.0,0.3650793650793651,0.024390243902439025,0.014686518788615377,0.47875394703121205
ihm_only,123,18,0.3753996662250379,0.3753996662250379,2.5662502951738313,0.7187217260763897,75.1,0.39682539682539686,0.02564102564102564,0.014686518788615377,0.4746828337915918
ihm_only,123,19,0.3726753259335107,0.3726753259335107,2.556575306062776,0.7183577529783172,75.0,0.6825396825396826,0.047619047619047616,0.0044585356187456515,0.5029105985604261
ihm_only,123,20,0.37135546515143014,0.37135546515143014,2.5672120970439134,0.7189890504852543,75.0,0.39682539682539686,0.02564102564102564,0.03251031010658245,0.4784267676822595
ihm_only,123,21,0.36815755250977306,0.36815755250977306,2.5811382367358946,0.7180601193652889,74.8,0.6825396825396826,0.047619047619047616,0.0035756853396901045,0.49450520719741375
ihm_only,123,22,0.36900024067580217,0.36900024067580217,2.6017387107135805,0.718654698472682,74.8,0.3650793650793651,0.024390243902439025,0.03454554650751096,0.509250922346043
ihm_only,123,23,0.36638999009520057,0.36638999009520057,2.632771912629042,0.7189688953926893,74.9,0.2698412698412699,0.02127659574468085,0.009242144177449174,0.4906920274807211
ihm_only,123,24,0.36941037308879016,0.36941037308879016,2.621823679140913,0.7176026677697654,74.8,0.6349206349206349,0.041666666666666664,0.02791176629992953,0.4941159138400846
ihm_only,123,25,0.3645340702155741,0.3645340702155741,2.6259964248998378,0.7197150980553976,74.8,0.6825396825396826,0.047619047619047616,0.08102651293767604,0.4385133659528894
ihm_only,123,26,0.36970103465444676,0.36970103465444676,2.641553124761194,0.7224265928190898,74.7,0.31746031746031744,0.022727272727272728,-0.02210308026908092,0.4625407437237154
ihm_only,123,27,0.36329464699194686,0.36329464699194686,2.6340304836025084,0.7221502928229852,74.8,0.7142857142857143,0.05263157894736842,0.06045609917861339,0.47672341754760145
ihm_only,123,28,0.35777653281281635,0.35777653281281635,2.6545594979107863,0.7206931157809932,74.8,0.6031746031746033,0.038461538461538464,0.03334006870074757,0.4689202268187316
ihm_only,123,29,0.362593794256691,0.362593794256691,2.66839323005056,0.7209195358966424,74.8,0.46031746031746035,0.02857142857142857,0.046892713593733926,0.46520932392431824
ihm_only,123,30,0.36147380069019347,0.36147380069019347,2.685896751357288,0.7220402098283535,74.8,0.5396825396825398,0.03333333333333333,0.03334006870074757,0.4664457706194036
ihm_only,123,31,0.3610553888043737,0.3610553888043737,2.720480606807926,0.7235262742856654,74.8,0.7301587301587302,0.05555555555555555,0.017175186906445705,0.50629769427643
ihm_only,123,32,0.3626117959497421,0.3626117959497421,2.7423881030664212,0.7250176445255435,74.9,0.6666666666666667,0.045454545454545456,0.021518516550661504,0.503244115799953
ihm_only,123,33,0.3534921360452001,0.3534921360452001,2.8222831555498327,0.7347376603421157,74.9,0.7142857142857143,0.05263157894736842,0.04971110301389825,0.5041505224252065
ihm_only,123,34,0.3595304629667018,0.3595304629667018,2.903592371359104,0.7404337283072433,74.7,0.47619047619047616,0.029411764705882353,0.017175186906445705,0.4864619183656714
ihm_only,123,35,0.3576080244246537,0.3576080244246537,3.085590426514788,0.7550814200222977,74.8,0.6349206349206349,0.041666666666666664,0.0044585356187456515,0.45478334331641623
ihm_only,123,36,0.3532395043024203,0.3532395043024203,3.3136654927478575,0.7798751301881743,74.7,0.6349206349206349,0.041666666666666664,0.046892713593733926,0.45453010356906004
ihm_only,123,37,0.3529504785935084,0.3529504785935084,2.972269546694872,0.7522823728196989,74.8,0.5396825396825398,0.03333333333333333,0.06402422825567189,0.48312388137612655
ihm_only,123,38,0.35638821306751994,0.35638821306751994,2.625026377235971,0.7199422576563145,74.7,0.5873015873015873,0.037037037037037035,0.03876744535040766,0.5049076936255368
ihm_only,123,39,0.35723784856679963,0.35723784856679963,2.634662583591492,0.719895444265226,75.0,0.6825396825396826,0.047619047619047616,0.013017374209659427,0.45993411184924915
ihm_only,123,40,0.36179176045627126,0.36179176045627126,2.6484793298612765,0.7217871444981273,74.8,0.6984126984126984,0.05,0.05229325034437016,0.47971412919784734
ihm_only,123,41,0.35439403028022953,0.35439403028022953,2.6832172017756517,0.7241816835674814,74.7,0.6984126984126984,0.05,0.017175186906445705,0.48097603147830037
ihm_only,123,42,0.35475055933967836,0.35475055933967836,2.7070332542667543,0.7258929726554126,74.8,0.6666666666666667,0.045454545454545456,0.035759360538493934,0.45802609482452433
ihm_only,123,43,0.35211552122259526,0.35211552122259526,2.7088776720248586,0.7269147489129043,75.0,0.7142857142857143,0.05263157894736842,-0.025245952839519026,0.4838467552910765
ihm_only,123,44,0.353292868995085,0.353292868995085,2.710946767310786,0.7273522348907905,74.9,0.6666666666666667,0.045454545454545456,0.03305397949091671,0.49066305855733244
ihm_only,123,45,0.35038261224583883,0.35038261224583883,2.753654113629969,0.731760366176202,74.9,0.7301587301587302,0.05555555555555555,0.03305397949091671,0.457227198222214
ihm_only,123,46,0.35406720335406017,0.35406720335406017,2.7729239037366415,0.7326632389208165,74.9,0.6984126984126984,0.05,0.05016351643478745,0.4366013263525815
ihm_only,123,47,0.3547254986152416,0.3547254986152416,2.799781200362415,0.7355769504376544,75.0,0.6984126984126984,0.05,-0.016548206825457212,0.4413096038675104
ihm_only,123,48,0.3517615552840194,0.3517615552840194,2.8199096772728898,0.7379589502404376,74.8,0.7142857142857143,0.05263157894736842,0.03305397949091671,0.4636771992213497
ihm_only,123,49,0.3509181751226022,0.3509181751226022,2.874703108779783,0.7413709759712219,74.8,0.6825396825396826,0.047619047619047616,0.011479006173154449,0.47230481155974025
ihm_only,123,50,0.3510234469805307,0.3510234469805307,2.871081767043447,0.7413071282510835,74.8,0.6984126984126984,0.05,-0.011297143850298452,0.43792877229356636
ihm_only,7,1,0.4065417945384979,0.4065417945384979,2.3315602744497905,0.7073826208347227,74.9,0.6031746031746033,0.038461538461538464,0.0074282272636017055,0.49895983059202925
ihm_only,7,2,0.3962510499527784,0.3962510499527784,2.340562998763914,0.7131232125003163,74.9,0.31746031746031744,0.022727272727272728,-0.06895494943303704,0.4488633798675624
ihm_only,7,3,0.3942333956559499,0.3942333956559499,2.3402516531750437,0.7151163797068402,74.8,0.4444444444444444,0.027777777777777776,0.04732615752605507,0.4801117913127964
ihm_only,7,4,0.391806591817034,0.391806591817034,2.3412512724961694,0.714679053159264,75.1,0.31746031746031744,0.022727272727272728,-0.08162052988000479,0.4865370334931259
ihm_only,7,5,0.3862048803063912,0.3862048803063912,2.345973388935492,0.7192922336299244,74.9,0.746031746031746,0.058823529411764705,-0.05699227846549815,0.4894983346956614
ihm_only,7,6,0.3887556625333259,0.3887556625333259,2.353188285982706,0.7191229840604271,74.8,0.33333333333333337,0.023255813953488372,0.031199445343193855,0.516492985248202
ihm_only,7,7,0.381826089528518,0.381826089528518,2.3597180668900655,0.7267057386840262,74.9,0.6984126984126984,0.05,-0.11573704243221661,0.45170839838080296
ihm_only,7,8,0.38447394942849633,0.38447394942849633,2.333965747337031,0.712255814695746,74.9,0.7301587301587302,0.05555555555555555,-0.04066481994459825,0.5072685265000564
ihm_only,7,9,0.381518020256748,0.381518020256748,2.3389063094689595,0.7165203210784168,74.9,0.7619047619047619,0.0625,-0.05740688882665923,0.4942733519962534
ihm_only,7,10,0.3790577805139185,0.3790577805139185,2.3396671244768594,0.7211681066489801,74.9,0.4285714285714286,0.02702702702702703,-0.08669674429947571,0.5082916578360896
ihm_only,7,11,0.37932465776679963,0.37932465776679963,2.3388521458075298,0.7229550742521519,74.8,0.33333333333333337,0.023255813953488372,-0.03839713609330797,0.49935231965778126
ihm_only,7,12,0.3770892377791366,0.3770892377791366,2.3411092952014956,0.7246466075501791,74.9,0.8095238095238095,0.07692307692307693,0.017018708509354274,0.5023496576676709
ihm_only,7,13,0.3811008491651799,0.3811008491651799,2.336634383938177,0.7244915191720172,75.1,0.6825396825396826,0.047619047619047616,-0.05031145184475316,0.4821911743944159
ihm_only,7,14,0.37438463437847974,0.37438463437847974,2.3397485201920922,0.7247499358363267,75.0,0.8253968253968254,0.08333333333333333,0.0833194003232458,0.49251760248061194
ihm_only,7,15,0.3746287524700165,0.3746287524700165,2.332415051576568,0.719987764591124,75.0,0.8412698412698413,0.09090909090909091,-0.09269133408735919,0.49558219311898793
ihm_only,7,16,0.3726917896571198,0.3726917896571198,2.334791557575629,0.721925738865767,74.9,0.04761904761904767,0.01639344262295082,0.0776012063565712,0.5068381070728946
ihm_only,7,17,0.3734125967432813,0.3734125967432813,2.338160803647545,0.7229326110545212,75.1,0.5555555555555556,0.034482758620689655,0.10665578738780745,0.4940864438916006
ihm_only,7,18,0.36644342202481217,0.36644342202481217,2.34173442096245,0.7242658395108169,75.0,0.8412698412698413,0.09090909090909091,-0.23204477147890978,0.5008169834676779
ihm_only,7,19,0.36680036601496907,0.36680036601496907,2.34482634552126,0.7275737809941052,75.2,0.5873015873015873,0.037037037037037035,-0.09095007325594495,0.5096320655935344
ihm_only,7,20,0.3700531803495516,0.3700531803495516,2.3399921374592356,0.7226589312398337,75.1,0.8571428571428572,0.1,0.030353086929589046,0.49719996064991673
ihm_only,7,21,0.3692057183602961,0.3692057183602961,2.3428768898413432,0.7227428090281602,74.9,0.46031746031746035,0.02857142857142857,0.2050432738540442,0.5043562468183842
ihm_only,7,22,0.3680900977394445,0.3680900977394445,2.341298178928654,0.720087468624115,75.1,0.9206349206349207,0.16666666666666666,-0.009447279834944089,0.5161770238246383
ihm_only,7,23,0.3661554590231035,0.3661554590231035,2.339828605574321,0.7196623775047984,74.8,0.6666666666666667,0.045454545454545456,-0.13268888568268178,0.5087966750543295
ihm_only,7,24,0.36574596154495953,0.36574596154495953,2.340261379877726,0.7211468180989832,74.8,0.38095238095238093,0.025,0.15378908320084794,0.5164996457167847
ihm_only,7,25,0.36329666785592957,0.36329666785592957,2.3424006962194674,0.7198787971240718,74.8,0.7619047619047619,0.0625,0.008415538092849562,0.5065964456584698
ihm_only,7,26,0.36493575330672223,0.36493575330672223,2.343922087816688,0.7209752386178427,75.0,0.6031746031746033,0.038461538461538464,0.019394247900229034,0.5026336287770339
ihm_only,7,27,0.3617121416136501,0.3617121416136501,2.345808975095671,0.7194118901966063,75.1,0.6190476190476191,0.04,-0.03980211378457388,0.5093445719077524
ihm_only,7,28,0.36491127106232374,0.36491127106232374,2.3447733099867656,0.7196724424517251,74.8,0.746031746031746,0.058823529411764705,-0.0031880977683316214,0.512358237125733
ihm_only,7,29,0.36182446196311857,0.36182446196311857,2.3457922024455495,0.7196978446913929,74.9,0.7619047619047619,0.0625,-0.027129619292173723,0.5163430370500159
ihm_only,7,30,0.3583819954618206,0.3583819954618206,2.353165114798197,0.7228588195351081,75.0,0.6507936507936508,0.043478260869565216,0.14706962589852568,0.4976026434161201
ihm_only,7,31,0.36015154130575133,0.36015154130575133,2.353146273915361,0.7198006777259393,74.8,0.6031746031746033,0.038461538461538464,0.10399999999999998,0.49242753234126546
ihm_only,7,32,0.3584019368499275,0.3584019368499275,2.354204710906114,0.7209155549847983,75.2,0.5555555555555556,0.034482758620689655,0.08686163247490175,0.5130845011042072
ihm_only,7,33,0.35923578390261024,0.35923578390261024,2.355257326994485,0.7176209445891342,75.2,0.746031746031746,0.058823529411764705,0.08668453976764967,0.5118746516487869
ihm_only,7,34,0.3582229980123722,0.3582229980123722,2.36165594666954,0.7169323616880712,75.0,0.7777777777777778,0.06666666666666667,0.10533393097265797,0.4754611336479626
ihm_only,7,35,0.36319372554620105,0.36319372554620105,2.360249023127362,0.7127495878111056,75.1,0.746031746031746,0.058823529411764705,-0.052208421378137304,0.506453421692026
ihm_only,7,36,0.35565631745792015,0.35565631745792015,2.3557354589787924,0.7091573578555409,75.2,0.7301587301587302,0.05555555555555555,0.16354831609068898,0.5065067190083061
ihm_only,7,37,0.3580566550173411,0.3580566550173411,2.3615586137383935,0.7139188734496512,75.1,0.6507936507936508,0.043478260869565216,-0.04972984893593568,0.5143404491681318
ihm_only,7,38,0.35927115514026425,0.35927115514026425,2.3561487953837323,0.7147205961429006,74.9,0.4444444444444444,0.027777777777777776,-0.07581262413408907,0.4495071086010908
ihm_only,7,39,0.36150990402310845,0.36150990402310845,2.358035108907436,0.7150995552055235,75.1,0.7301587301587302,0.05555555555555555,-0.179772777901537,0.5351866317344233
ihm_only,7,40,0.35594421261694376,0.35594421261694376,2.3613626666185334,0.7160718692996637,75.1,0.6190476190476191,0.04,0.057096996101811515,0.5077329429162206
ihm_only,7,41,0.35775423013582464,0.35775423013582464,2.357367228686325,0.7157137553866316,75.0,0.6825396825396826,0.047619047619047616,0.057962730078884195,0.5076503168358705
ihm_only,7,42,0.35328735859413457,0.35328735859413457,2.3487884106674817,0.7154735951888852,75.1,0.8095238095238095,0.07692307692307693,-0.03690685413005279,0.5274098442931713
ihm_only,7,43,0.361614597279851,0.361614597279851,2.3434149075329787,0.7144298320863305,75.1,0.5873015873015873,0.037037037037037035,0.18061190920057024,0.47527469368608327
ihm_only,7,44,0.35319490379434293,0.35319490379434293,2.345289555991568,0.716198359078508,75.1,0.6825396825396826,0.047619047619047616,0.05728007496778731,0.48273879741606845
ihm_only,7,45,0.35647596612693816,0.35647596612693816,2.346018451985305,0.7157291275698964,75.1,0.5079365079365079,0.03125,0.07381837493361654,0.47685477654624336
ihm_only,7,46,0.3499840961966088,0.3499840961966088,2.3528589078081334,0.71865878599446,74.9,0.7301587301587302,0.05555555555555555,0.0637238256932654,0.48594873856378773
ihm_only,7,47,0.35236288885760114,0.35236288885760114,2.354778541782038,0.7182852383551559,74.9,0.6666666666666667,0.045454545454545456,-0.022369878183831737,0.5086779833357491
ihm_only,7,48,0.3516274724549394,0.3516274724549394,2.352575102472693,0.7158615981660238,75.1,0.6190476190476191,0.04,-0.10898167916190848,0.4719863895805948
ihm_only,7,49,0.3531964670836441,0.3531964670836441,2.355609951949701,0.7163491001943263,75.1,0.5873015873015873,0.037037037037037035,0.07895021060589702,0.4575288283195278
ihm_only,7,50,0.35346236982481266,0.35346236982481266,2.3555192734167827,0.7152432552198085,75.2,0.7142857142857143,0.05263157894736842,0.046755830662097986,0.4759227265071228
ihm_los,42,1,2.4966502441623346,0.41630608715662143,2.0803441468293107,0.7190657597247178,75.1,0.31746031746031744,0.022727272727272728,0.0,0.47258086347093453
ihm_los,42,2,2.368850625627409,0.3999342959586198,1.9689163386337156,0.7257903121351227,75.1,0.6825396825396826,0.047619047619047616,0.008447504791651905,0.4112032013642329
ihm_los,42,3,2.406625150665035,0.394429698223021,2.012195455349558,0.7180601518328596,75.1,0.38095238095238093,0.025,0.008447504791651905,0.4754043294939502
ihm_los,42,4,2.4456217696027056,0.3870316496709498,2.0585901252622527,0.7249395013824711,75.2,0.6031746031746033,0.038461538461538464,0.02696308666457925,0.4725197826766237
ihm_los,42,5,2.328529688400951,0.38993956996657986,1.9385901078945253,0.7206196959425764,75.0,0.5714285714285714,0.03571428571428571,0.051072590821544805,0.45993980911609955
ihm_los,42,6,2.4218569082942434,0.3885519588138999,2.0333049539628067,0.7233851527780052,74.8,0.6825396825396826,0.047619047619047616,0.008447504791651905,0.44256978071720215
ihm_los,42,7,2.4387247039050592,0.3858087124620996,2.052916002467396,0.7317256064918952,75.1,0.2222222222222222,0.02,0.008447504791651905,0.46881483814718977
ihm_los,42,8,2.303865684726374,0.3824563621263194,1.9214093316861285,0.7277368796550161,75.0,0.46031746031746035,0.02857142857142857,0.008447504791651905,0.5143936481896072
ihm_los,42,9,2.1899159322909223,0.38441355102430513,1.8055023807820265,0.7270658781857995,75.1,0.4285714285714286,0.02702702702702703,0.010647705967667731,0.49030182308981596
ihm_los,42,10,2.116545563790856,0.38248704313262694,1.7340585138739608,0.7287087488949784,75.0,0.8571428571428572,0.1,0.016646765470253566,0.47471827644632714
ihm_los,42,11,2.075738449406818,0.3833822244551124,1.692356219136618,0.7295699012957937,75.1,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.48983353899551013
ihm_los,42,12,2.060981178671364,0.3798713427249009,1.6811098451536846,0.7325087654881361,75.0,0.7936507936507937,0.07142857142857142,0.02696308666457925,0.5100074586577771
ihm_los,42,13,2.020859776473627,0.37707022801647344,1.643789552091583,0.733579477643579,75.1,0.39682539682539686,0.02564102564102564,0.02696308666457925,0.5055267629550182
ihm_los,42,14,2.0897621711095176,0.37773576124412256,1.712026411924905,0.7329133094810858,75.0,0.7936507936507937,0.07142857142857142,0.02696308666457925,0.486115434568212
ihm_los,42,15,2.035907852940443,0.37893360186883107,1.6569742487698067,0.7336685279520546,74.9,0.7936507936507937,0.07142857142857142,0.02696308666457925,0.505653934527027
ihm_los,42,16,2.0047731816284053,0.3771598486880946,1.6276133263983377,0.7363973894739538,74.9,0.8095238095238095,0.07692307692307693,0.02696308666457925,0.45492386507507293
ihm_los,42,17,1.9848298270527909,0.3736839823848833,1.6111458530270957,0.7388857821138893,76.3,0.47619047619047616,0.029411764705882353,0.02696308666457925,0.4761067516369206
ihm_los,42,18,1.9761377243491691,0.37635625135607836,1.5997814763852252,0.739944255933529,75.0,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.49346340652911497
ihm_los,42,19,1.9927735105762636,0.3748269296758543,1.6179465666049864,0.7407150995440599,75.0,0.38095238095238093,0.025,0.02696308666457925,0.5202720817578271
ihm_los,42,20,1.9761476875320683,0.37916263223178986,1.5969850580866745,0.741377273226172,75.1,0.7936507936507937,0.07142857142857142,0.02696308666457925,0.4829551411740952
ihm_los,42,21,1.9749298725670916,0.3740783476732611,1.6008515222285822,0.7426589267040656,75.1,0.5714285714285714,0.03571428571428571,0.02696308666457925,0.447656262572495
ihm_los,42,22,2.046616266413433,0.37150218985914213,1.6751140782503577,0.7403756816212724,74.9,0.6507936507936508,0.043478260869565216,0.02696308666457925,0.46289702158085777
ihm_los,42,23,1.9956971145257718,0.3735511046114976,1.6221460084605024,0.7427433278502488,75.1,0.39682539682539686,0.02564102564102564,0.02696308666457925,0.506003274571305
ihm_los,42,24,1.9859622784746371,0.371193809116759,1.6147684740826367,0.7442799564299545,75.0,0.4285714285714286,0.02702702702702703,0.02696308666457925,0.49470154781911657
ihm_los,42,25,1.9732048821643116,0.3695696328229051,1.6036352539450172,0.7450909527336679,74.9,0.9047619047619048,0.14285714285714285,0.02696308666457925,0.4359735122195515
ihm_los,42,26,1.9834959729900206,0.3688303464796485,1.6146656245720097,0.7458829206179797,75.0,0.8571428571428572,0.1,0.02696308666457925,0.49338862675985523
